Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Lithium Block
appliedenergistics2:facade:0, Cable Facade - Magnesium Block
appliedenergistics2:facade:0, Cable Facade - Graphite Block
appliedenergistics2:facade:0, Cable Facade - Beryllium Block
appliedenergistics2:facade:0, Cable Facade - Zirconium Block
appliedenergistics2:facade:0, Cable Facade - Manganese Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Fission Reactor Casing
appliedenergistics2:facade:0, Cable Facade - Blast Block
appliedenergistics2:facade:0, Cable Facade - Empty Cooler
appliedenergistics2:facade:0, Cable Facade - Water Cooler
appliedenergistics2:facade:0, Cable Facade - Redstone Cooler
appliedenergistics2:facade:0, Cable Facade - Quartz Cooler
appliedenergistics2:facade:0, Cable Facade - Gold Cooler
appliedenergistics2:facade:0, Cable Facade - Glowstone Cooler
appliedenergistics2:facade:0, Cable Facade - Lapis Cooler
appliedenergistics2:facade:0, Cable Facade - Diamond Cooler
appliedenergistics2:facade:0, Cable Facade - Liquid Helium Cooler
appliedenergistics2:facade:0, Cable Facade - Enderium Cooler
appliedenergistics2:facade:0, Cable Facade - Cryotheum Cooler
appliedenergistics2:facade:0, Cable Facade - Iron Cooler
appliedenergistics2:facade:0, Cable Facade - Emerald Cooler
appliedenergistics2:facade:0, Cable Facade - Copper Cooler
appliedenergistics2:facade:0, Cable Facade - Tin Cooler
appliedenergistics2:facade:0, Cable Facade - Magnesium Cooler
appliedenergistics2:facade:0, Cable Facade - Thorium-230 Block
appliedenergistics2:facade:0, Cable Facade - Uranium-238 Block
appliedenergistics2:facade:0, Cable Facade - Neptunium-237 Block
appliedenergistics2:facade:0, Cable Facade - Plutonium-242 Block
appliedenergistics2:facade:0, Cable Facade - Americium-243 Block
appliedenergistics2:facade:0, Cable Facade - Curium-246 Block
appliedenergistics2:facade:0, Cable Facade - Berkelium-247 Block
appliedenergistics2:facade:0, Cable Facade - Californium-252 Block
appliedenergistics2:facade:0, Cable Facade - Supercold Ice
appliedenergistics2:facade:0, Cable Facade - Fusion Connector
appliedenergistics2:facade:0, Cable Facade - Wasteland Earth
appliedenergistics2:facade:0, Cable Facade - Tritium Lamp
appliedenergistics2:facade:0, Cable Facade - Alumite Block
appliedenergistics2:facade:0, Cable Facade - Invar Block
appliedenergistics2:facade:0, Cable Facade - Osgloglas Block
appliedenergistics2:facade:0, Cable Facade - Osmiridium Block
appliedenergistics2:facade:0, Cable Facade - Portal to the void
appliedenergistics2:facade:0, Cable Facade - Reinforced Stone
appliedenergistics2:facade:0, Cable Facade - Reinforced Stone Brick
appliedenergistics2:facade:0, Cable Facade - Reinforced Dirt
appliedenergistics2:facade:0, Cable Facade - Reinforced Dirt Brick
appliedenergistics2:facade:0, Cable Facade - Stable Stone
appliedenergistics2:facade:0, Cable Facade - Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Black Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Black Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Blue Stable Stone
appliedenergistics2:facade:0, Cable Facade - Blue Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Blue Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Brown Stable Stone
appliedenergistics2:facade:0, Cable Facade - Brown Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Brown Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Cyan Stable Stone
appliedenergistics2:facade:0, Cable Facade - Cyan Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Cyan Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Green Stable Stone
appliedenergistics2:facade:0, Cable Facade - Green Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Green Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Blue Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Blue Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Blue Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Light Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Lime Stable Stone
appliedenergistics2:facade:0, Cable Facade - Lime Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Lime Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Magenta Stable Stone
appliedenergistics2:facade:0, Cable Facade - Magenta Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Magenta Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Orange Stable Stone
appliedenergistics2:facade:0, Cable Facade - Orange Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Orange Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Pink Stable Stone
appliedenergistics2:facade:0, Cable Facade - Pink Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Pink Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Plain Stable Stone
appliedenergistics2:facade:0, Cable Facade - Plain Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Plain Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Purple Stable Stone
appliedenergistics2:facade:0, Cable Facade - Purple Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Overworld Portal
appliedenergistics2:facade:0, Cable Facade - Red Stable Stone
appliedenergistics2:facade:0, Cable Facade - Red Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Red Rimmed Black Stable Stone
appliedenergistics2:facade:0, Cable Facade - Yellow Stable Stone
appliedenergistics2:facade:0, Cable Facade - Yellow Rimmed Stable Stone
appliedenergistics2:facade:0, Cable Facade - Yellow Rimmed Black  Stable Stone
appliedenergistics2:facade:0, Cable Facade - Machine Structure
appliedenergistics2:facade:0, Cable Facade - Motor
appliedenergistics2:facade:0, Cable Facade - Advanced Motor
appliedenergistics2:facade:0, Cable Facade - Enhanced Motor
appliedenergistics2:facade:0, Cable Facade - Elite Motor
appliedenergistics2:facade:0, Cable Facade - Advanced Machine Structure
appliedenergistics2:facade:0, Cable Facade - Dilithium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Rutile Ore
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Iridium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Steel Block
appliedenergistics2:facade:0, Cable Facade - Titanium Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Iridium Block
appliedenergistics2:facade:0, Cable Facade - Gold Coil
appliedenergistics2:facade:0, Cable Facade - Copper Coil
appliedenergistics2:facade:0, Cable Facade - Titanium Coil
appliedenergistics2:facade:0, Cable Facade - Aluminum Coil
appliedenergistics2:facade:0, Cable Facade - Iridium Coil
appliedenergistics2:facade:0, Cable Facade - Launch Pad
appliedenergistics2:facade:0, Cable Facade - Structure Tower
appliedenergistics2:facade:0, Cable Facade - Liquid Fueled Engine
appliedenergistics2:facade:0, Cable Facade - Advanced Rocket Engine
appliedenergistics2:facade:0, Cable Facade - Liquid Fuel Tank
appliedenergistics2:facade:0, Cable Facade - Moon Turf
appliedenergistics2:facade:0, Cable Facade - Dark Moon Turf
appliedenergistics2:facade:0, Cable Facade - Oxidized Ferric Sand
appliedenergistics2:facade:0, Cable Facade - HeatProof Brick
appliedenergistics2:facade:0, Cable Facade - Wood
appliedenergistics2:facade:0, Cable Facade - Lightwood Leaves
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Saw Blade Assembly
appliedenergistics2:facade:0, Cable Facade - Geode Block
appliedenergistics2:facade:0, Cable Facade - Vitrified Sand
appliedenergistics2:facade:0, Cable Facade - Charcoal Log
appliedenergistics2:facade:0, Cable Facade - Violet Crystal Block
appliedenergistics2:facade:0, Cable Facade - Blue Crystal Block
appliedenergistics2:facade:0, Cable Facade - Green Crystal Block
appliedenergistics2:facade:0, Cable Facade - Red Crystal Block
appliedenergistics2:facade:0, Cable Facade - Yellow Crystal Block
appliedenergistics2:facade:0, Cable Facade - Orange Crystal Block
appliedenergistics2:facade:0, Cable Facade - Drill
appliedenergistics2:facade:0, Cable Facade - Solar Panel
appliedenergistics2:facade:0, Cable Facade - Gas Intake
appliedenergistics2:facade:0, Cable Facade - Station Light
appliedenergistics2:facade:0, Cable Facade - Lightwood planks
appliedenergistics2:facade:0, Cable Facade - Basalt
appliedenergistics2:facade:0, Cable Facade - Landing Float
appliedenergistics2:facade:0, Cable Facade - Titanium Aluminide Block
appliedenergistics2:facade:0, Cable Facade - Titanium Iridium Alloy Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Charged Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Vibrant Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Fluix Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
appliedenergistics2:facade:0, Cable Facade - Sky Stone Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:facade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:facade:0, Cable Facade - Electrical Steel Block
appliedenergistics2:facade:0, Cable Facade - Infinity Dust Block
appliedenergistics2:facade:0, Cable Facade - Compressed Infinity Dust Block
appliedenergistics2:facade:0, Cable Facade - Double Compressed Infinity Dust Block
appliedenergistics2:facade:0, Cable Facade - Reinforced Obsidian
appliedenergistics2:facade:0, Cable Facade - Machine Chassis (decoration block)
appliedenergistics2:facade:0, Cable Facade - Blank Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Tops (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine Backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine with sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Machine width backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Blank Soul Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Tops (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine Backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine with sides (decoration block)
appliedenergistics2:facade:0, Cable Facade - Soul Machine width backs (decoration block)
appliedenergistics2:facade:0, Cable Facade - Red Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Broken Spawner (decoration block)
appliedenergistics2:facade:0, Cable Facade - Invisible Block (decoration block)
appliedenergistics2:facade:0, Cable Facade - Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Item Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Power Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Omni Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Creative Buffer (decoration block)
appliedenergistics2:facade:0, Cable Facade - Crafter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Painting Machine (decoration block)
appliedenergistics2:facade:0, Cable Facade - Power Monitor (decoration block)
appliedenergistics2:facade:0, Cable Facade - SAG Mill (decoration block)
appliedenergistics2:facade:0, Cable Facade - Slice'N'Splice (decoration block)
appliedenergistics2:facade:0, Cable Facade - Stirling Generator (decoration block)
appliedenergistics2:facade:0, Cable Facade - Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Pressurized Fluid Tank (decoration block)
appliedenergistics2:facade:0, Cable Facade - Travel Anchor (decoration block)
appliedenergistics2:facade:0, Cable Facade - Vacuum Chest (decoration block)
appliedenergistics2:facade:0, Cable Facade - Wireless Charger (decoration block)
appliedenergistics2:facade:0, Cable Facade - XP Vacuum (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Alloy Smelter (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Stirling Generator (decoration block)
appliedenergistics2:facade:0, Cable Facade - Wired Charger (decoration block)
appliedenergistics2:facade:0, Cable Facade - Simple Sagmill (decoration block)
appliedenergistics2:facade:0, Cable Facade - Industrial Insulation
appliedenergistics2:facade:0, Cable Facade - Confusion Charge
appliedenergistics2:facade:0, Cable Facade - Concussion Charge
appliedenergistics2:facade:0, Cable Facade - Ender Charge
appliedenergistics2:facade:0, Cable Facade - Crude Steel Block
appliedenergistics2:facade:0, Cable Facade - Wireless Charging Antenna Extension
appliedenergistics2:facade:0, Cable Facade - Alchemical Coal Block
appliedenergistics2:facade:0, Cable Facade - Mobius Fuel Block
appliedenergistics2:facade:0, Cable Facade - Aeternalis Fuel Block
appliedenergistics2:facade:0, Cable Facade - Dark Matter Block
appliedenergistics2:facade:0, Cable Facade - Red Matter Block
appliedenergistics2:facade:0, Cable Facade - Nova Catalyst
appliedenergistics2:facade:0, Cable Facade - Nova Cataclysm
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
appliedenergistics2:facade:0, Cable Facade - Antiblock
